comparison,record_id,status,left_name,left_length,right_name,right_length,sequences_match,note
recreated_vs_opengenome,JBBPTL010000344.1:0-14255,shared_id_matching_sequence,recreated,14255,opengenome,14255,True,
recreated_vs_opengenome,JBBPTL010000346.1:0-14202,shared_id_matching_sequence,recreated,14202,opengenome,14202,True,
recreated_vs_opengenome,JBBPTL010000347.1:0-14187,shared_id_matching_sequence,recreated,14187,opengenome,14187,True,
recreated_vs_opengenome,JBBPTL010000348.1:1222-14178,shared_id_matching_sequence,recreated,12956,opengenome,12956,True,
recreated_vs_opengenome,JBBPTL010000350.1:0-14142,shared_id_matching_sequence,recreated,14142,opengenome,14142,True,
recreated_vs_opengenome,JBBPTL010000353.1:0-14073,shared_id_matching_sequence,recreated,14073,opengenome,14073,True,
recreated_vs_opengenome,JBBPTL010000354.1:0-14061,shared_id_matching_sequence,recreated,14061,opengenome,14061,True,
recreated_vs_opengenome,JBBPTL010000355.1:2472-14057,shared_id_matching_sequence,recreated,11585,opengenome,11585,True,
recreated_vs_opengenome,JBBPTL010000359.1:0-14022,shared_id_matching_sequence,recreated,14022,opengenome,14022,True,
recreated_vs_opengenome,JBBPTL010000361.1:0-13914,shared_id_matching_sequence,recreated,13914,opengenome,13914,True,
recreated_vs_opengenome,JBBPTL010000362.1:0-13895,shared_id_matching_sequence,recreated,13895,opengenome,13895,True,
recreated_vs_opengenome,JBBPTL010000364.1:0-13848,shared_id_matching_sequence,recreated,13848,opengenome,13848,True,
recreated_vs_opengenome,JBBPTL010000366.1:0-13816,shared_id_matching_sequence,recreated,13816,opengenome,13816,True,
recreated_vs_opengenome,JBBPTL010000368.1:0-13796,shared_id_matching_sequence,recreated,13796,opengenome,13796,True,
recreated_vs_opengenome,JBBPTL010000370.1:0-13691,shared_id_matching_sequence,recreated,13691,opengenome,13691,True,
recreated_vs_opengenome,JBBPTL010000371.1:0-13663,shared_id_matching_sequence,recreated,13663,opengenome,13663,True,
recreated_vs_opengenome,JBBPTL010000372.1:0-13659,shared_id_matching_sequence,recreated,13659,opengenome,13659,True,
recreated_vs_opengenome,JBBPTL010000373.1:3162-13650,shared_id_matching_sequence,recreated,10488,opengenome,10488,True,
recreated_vs_opengenome,JBBPTL010000374.1:0-13645,shared_id_matching_sequence,recreated,13645,opengenome,13645,True,
recreated_vs_opengenome,JBBPTL010000375.1:0-13644,shared_id_matching_sequence,recreated,13644,opengenome,13644,True,
recreated_vs_opengenome,JBBPTL010000377.1:0-13602,shared_id_matching_sequence,recreated,13602,opengenome,13602,True,
recreated_vs_opengenome,JBBPTL010000379.1:0-13582,shared_id_matching_sequence,recreated,13582,opengenome,13582,True,
recreated_vs_opengenome,JBBPTL010000381.1:0-13521,shared_id_matching_sequence,recreated,13521,opengenome,13521,True,
recreated_vs_opengenome,JBBPTL010000382.1:0-13520,shared_id_matching_sequence,recreated,13520,opengenome,13520,True,
recreated_vs_opengenome,JBBPTL010000385.1:0-13513,shared_id_matching_sequence,recreated,13513,opengenome,13513,True,
recreated_vs_opengenome,JBBPTL010000387.1:0-13477,shared_id_matching_sequence,recreated,13477,opengenome,13477,True,
recreated_vs_opengenome,JBBPTL010000388.1:0-13475,shared_id_matching_sequence,recreated,13475,opengenome,13475,True,
recreated_vs_opengenome,JBBPTL010000392.1:0-11832,shared_id_matching_sequence,recreated,11832,opengenome,11832,True,
recreated_vs_opengenome,JBBPTL010000395.1:0-13388,shared_id_matching_sequence,recreated,13388,opengenome,13388,True,
recreated_vs_opengenome,JBBPTL010000396.1:0-13348,shared_id_matching_sequence,recreated,13348,opengenome,13348,True,
recreated_vs_opengenome,JBBPTL010000397.1:0-13343,shared_id_matching_sequence,recreated,13343,opengenome,13343,True,
recreated_vs_opengenome,JBBPTL010000400.1:1416-11988,shared_id_matching_sequence,recreated,10572,opengenome,10572,True,
recreated_vs_opengenome,JBBPTL010000401.1:0-13305,shared_id_matching_sequence,recreated,13305,opengenome,13305,True,
recreated_vs_opengenome,JBBPTL010000407.1:0-13177,shared_id_matching_sequence,recreated,13177,opengenome,13177,True,
recreated_vs_opengenome,JBBPTL010000408.1:0-13155,shared_id_matching_sequence,recreated,13155,opengenome,13155,True,
recreated_vs_opengenome,JBBPTL010000412.1:0-13129,shared_id_matching_sequence,recreated,13129,opengenome,13129,True,
recreated_vs_opengenome,JBBPTL010000414.1:0-13123,shared_id_matching_sequence,recreated,13123,opengenome,13123,True,
recreated_vs_opengenome,JBBPTL010000416.1:0-13112,shared_id_matching_sequence,recreated,13112,opengenome,13112,True,
recreated_vs_opengenome,JBBPTL010000418.1:0-13093,shared_id_matching_sequence,recreated,13093,opengenome,13093,True,
recreated_vs_opengenome,JBBPTL010000419.1:0-13073,shared_id_matching_sequence,recreated,13073,opengenome,13073,True,
recreated_vs_opengenome,JBBPTL010000421.1:0-13040,shared_id_matching_sequence,recreated,13040,opengenome,13040,True,
recreated_vs_opengenome,JBBPTL010000422.1:0-13027,shared_id_matching_sequence,recreated,13027,opengenome,13027,True,
recreated_vs_opengenome,JBBPTL010000423.1:0-11389,shared_id_matching_sequence,recreated,11389,opengenome,11389,True,
recreated_vs_opengenome,JBBPTL010000424.1:0-13007,shared_id_matching_sequence,recreated,13007,opengenome,13007,True,
recreated_vs_opengenome,JBBPTL010000427.1:0-12964,shared_id_matching_sequence,recreated,12964,opengenome,12964,True,
recreated_vs_opengenome,JBBPTL010000428.1:0-12956,shared_id_matching_sequence,recreated,12956,opengenome,12956,True,
recreated_vs_opengenome,JBBPTL010000429.1:0-12935,shared_id_matching_sequence,recreated,12935,opengenome,12935,True,
recreated_vs_opengenome,JBBPTL010000430.1:0-12896,shared_id_matching_sequence,recreated,12896,opengenome,12896,True,
recreated_vs_opengenome,JBBPTL010000432.1:0-12880,shared_id_matching_sequence,recreated,12880,opengenome,12880,True,
recreated_vs_opengenome,JBBPTL010000433.1:0-12877,shared_id_matching_sequence,recreated,12877,opengenome,12877,True,
recreated_vs_opengenome,JBBPTL010000435.1:0-12868,shared_id_matching_sequence,recreated,12868,opengenome,12868,True,
recreated_vs_opengenome,JBBPTL010000438.1:0-12789,shared_id_matching_sequence,recreated,12789,opengenome,12789,True,
recreated_vs_opengenome,JBBPTL010000439.1:0-12788,shared_id_matching_sequence,recreated,12788,opengenome,12788,True,
recreated_vs_opengenome,JBBPTL010000441.1:0-10521,shared_id_matching_sequence,recreated,10521,opengenome,10521,True,
recreated_vs_opengenome,JBBPTL010000442.1:0-12768,shared_id_matching_sequence,recreated,12768,opengenome,12768,True,
recreated_vs_opengenome,JBBPTL010000443.1:0-12764,shared_id_matching_sequence,recreated,12764,opengenome,12764,True,
recreated_vs_opengenome,JBBPTL010000444.1:0-12752,shared_id_matching_sequence,recreated,12752,opengenome,12752,True,
recreated_vs_opengenome,JBBPTL010000445.1:0-12750,shared_id_matching_sequence,recreated,12750,opengenome,12750,True,
recreated_vs_opengenome,JBBPTL010000447.1:0-12742,shared_id_matching_sequence,recreated,12742,opengenome,12742,True,
recreated_vs_opengenome,JBBPTL010000448.1:0-12733,shared_id_matching_sequence,recreated,12733,opengenome,12733,True,
recreated_vs_opengenome,JBBPTL010000450.1:0-12713,shared_id_matching_sequence,recreated,12713,opengenome,12713,True,
recreated_vs_opengenome,JBBPTL010000451.1:0-12660,shared_id_matching_sequence,recreated,12660,opengenome,12660,True,
recreated_vs_opengenome,JBBPTL010000452.1:0-12658,shared_id_matching_sequence,recreated,12658,opengenome,12658,True,
recreated_vs_opengenome,JBBPTL010000453.1:0-12657,shared_id_matching_sequence,recreated,12657,opengenome,12657,True,
recreated_vs_opengenome,JBBPTL010000454.1:0-12621,shared_id_matching_sequence,recreated,12621,opengenome,12621,True,
recreated_vs_opengenome,JBBPTL010000459.1:0-12605,shared_id_matching_sequence,recreated,12605,opengenome,12605,True,
recreated_vs_opengenome,JBBPTL010000461.1:0-12590,shared_id_matching_sequence,recreated,12590,opengenome,12590,True,
recreated_vs_opengenome,JBBPTL010000466.1:0-12564,shared_id_matching_sequence,recreated,12564,opengenome,12564,True,
recreated_vs_opengenome,JBBPTL010000467.1:0-12556,shared_id_matching_sequence,recreated,12556,opengenome,12556,True,
recreated_vs_opengenome,JBBPTL010000468.1:0-12537,shared_id_matching_sequence,recreated,12537,opengenome,12537,True,
recreated_vs_opengenome,JBBPTL010000470.1:0-12527,shared_id_matching_sequence,recreated,12527,opengenome,12527,True,
recreated_vs_opengenome,JBBPTL010000472.1:0-12493,shared_id_matching_sequence,recreated,12493,opengenome,12493,True,
recreated_vs_opengenome,JBBPTL010000474.1:0-12445,shared_id_matching_sequence,recreated,12445,opengenome,12445,True,
recreated_vs_opengenome,JBBPTL010000477.1:0-12408,shared_id_matching_sequence,recreated,12408,opengenome,12408,True,
recreated_vs_opengenome,JBBPTL010000479.1:0-12403,shared_id_matching_sequence,recreated,12403,opengenome,12403,True,
recreated_vs_opengenome,JBBPTL010000480.1:0-12387,shared_id_matching_sequence,recreated,12387,opengenome,12387,True,
recreated_vs_opengenome,JBBPTL010000482.1:0-12360,shared_id_matching_sequence,recreated,12360,opengenome,12360,True,
recreated_vs_opengenome,JBBPTL010000483.1:0-12347,shared_id_matching_sequence,recreated,12347,opengenome,12347,True,
recreated_vs_opengenome,JBBPTL010000484.1:0-12333,shared_id_matching_sequence,recreated,12333,opengenome,12333,True,
recreated_vs_opengenome,JBBPTL010000485.1:0-12302,shared_id_matching_sequence,recreated,12302,opengenome,12302,True,
recreated_vs_opengenome,JBBPTL010000486.1:0-12291,shared_id_matching_sequence,recreated,12291,opengenome,12291,True,
recreated_vs_opengenome,JBBPTL010000489.1:0-12210,shared_id_matching_sequence,recreated,12210,opengenome,12210,True,
recreated_vs_opengenome,JBBPTL010000492.1:0-12166,shared_id_matching_sequence,recreated,12166,opengenome,12166,True,
recreated_vs_opengenome,JBBPTL010000493.1:0-12161,shared_id_matching_sequence,recreated,12161,opengenome,12161,True,
recreated_vs_opengenome,JBBPTL010000494.1:0-10419,shared_id_matching_sequence,recreated,10419,opengenome,10419,True,
recreated_vs_opengenome,JBBPTL010000496.1:2055-12128,shared_id_matching_sequence,recreated,10073,opengenome,10073,True,
recreated_vs_opengenome,JBBPTL010000497.1:0-12122,shared_id_matching_sequence,recreated,12122,opengenome,12122,True,
recreated_vs_opengenome,JBBPTL010000498.1:0-12105,shared_id_matching_sequence,recreated,12105,opengenome,12105,True,
recreated_vs_opengenome,JBBPTL010000500.1:0-12091,shared_id_matching_sequence,recreated,12091,opengenome,12091,True,
recreated_vs_opengenome,JBBPTL010000501.1:0-12088,shared_id_matching_sequence,recreated,12088,opengenome,12088,True,
recreated_vs_opengenome,JBBPTL010000504.1:0-12010,shared_id_matching_sequence,recreated,12010,opengenome,12010,True,
recreated_vs_opengenome,JBBPTL010000505.1:0-12010,shared_id_matching_sequence,recreated,12010,opengenome,12010,True,
recreated_vs_opengenome,JBBPTL010000507.1:0-12001,shared_id_matching_sequence,recreated,12001,opengenome,12001,True,
recreated_vs_opengenome,JBBPTL010000508.1:0-11990,shared_id_matching_sequence,recreated,11990,opengenome,11990,True,
recreated_vs_opengenome,JBBPTL010000511.1:0-11984,shared_id_matching_sequence,recreated,11984,opengenome,11984,True,
recreated_vs_opengenome,JBBPTL010000512.1:0-11979,shared_id_matching_sequence,recreated,11979,opengenome,11979,True,
recreated_vs_opengenome,JBBPTL010000513.1:0-11978,shared_id_matching_sequence,recreated,11978,opengenome,11978,True,
recreated_vs_opengenome,JBBPTL010000514.1:0-11976,shared_id_matching_sequence,recreated,11976,opengenome,11976,True,
recreated_vs_opengenome,JBBPTL010000515.1:0-11962,shared_id_matching_sequence,recreated,11962,opengenome,11962,True,
recreated_vs_opengenome,JBBPTL010000517.1:0-11950,shared_id_matching_sequence,recreated,11950,opengenome,11950,True,
recreated_vs_opengenome,JBBPTL010000523.1:0-11863,shared_id_matching_sequence,recreated,11863,opengenome,11863,True,
recreated_vs_opengenome,JBBPTL010000524.1:0-11853,shared_id_matching_sequence,recreated,11853,opengenome,11853,True,
recreated_vs_opengenome,JBBPTL010000525.1:0-11852,shared_id_matching_sequence,recreated,11852,opengenome,11852,True,
recreated_vs_opengenome,JBBPTL010000527.1:0-11844,shared_id_matching_sequence,recreated,11844,opengenome,11844,True,
recreated_vs_opengenome,JBBPTL010000530.1:0-11812,shared_id_matching_sequence,recreated,11812,opengenome,11812,True,
recreated_vs_opengenome,JBBPTL010000531.1:0-11803,shared_id_matching_sequence,recreated,11803,opengenome,11803,True,
recreated_vs_opengenome,JBBPTL010000532.1:0-11803,shared_id_matching_sequence,recreated,11803,opengenome,11803,True,
recreated_vs_opengenome,JBBPTL010000536.1:0-11747,shared_id_matching_sequence,recreated,11747,opengenome,11747,True,
recreated_vs_opengenome,JBBPTL010000538.1:0-11723,shared_id_matching_sequence,recreated,11723,opengenome,11723,True,
recreated_vs_opengenome,JBBPTL010000539.1:0-11703,shared_id_matching_sequence,recreated,11703,opengenome,11703,True,
recreated_vs_opengenome,JBBPTL010000540.1:0-11701,shared_id_matching_sequence,recreated,11701,opengenome,11701,True,
recreated_vs_opengenome,JBBPTL010000541.1:0-11697,shared_id_matching_sequence,recreated,11697,opengenome,11697,True,
recreated_vs_opengenome,JBBPTL010000545.1:0-11662,shared_id_matching_sequence,recreated,11662,opengenome,11662,True,
recreated_vs_opengenome,JBBPTL010000548.1:0-11576,shared_id_matching_sequence,recreated,11576,opengenome,11576,True,
recreated_vs_opengenome,JBBPTL010000550.1:0-11568,shared_id_matching_sequence,recreated,11568,opengenome,11568,True,
recreated_vs_opengenome,JBBPTL010000553.1:0-11540,shared_id_matching_sequence,recreated,11540,opengenome,11540,True,
recreated_vs_opengenome,JBBPTL010000554.1:0-11536,shared_id_matching_sequence,recreated,11536,opengenome,11536,True,
recreated_vs_opengenome,JBBPTL010000558.1:0-11453,shared_id_matching_sequence,recreated,11453,opengenome,11453,True,
recreated_vs_opengenome,JBBPTL010000561.1:0-11429,shared_id_matching_sequence,recreated,11429,opengenome,11429,True,
recreated_vs_opengenome,JBBPTL010000562.1:0-11414,shared_id_matching_sequence,recreated,11414,opengenome,11414,True,
recreated_vs_opengenome,JBBPTL010000565.1:0-11373,shared_id_matching_sequence,recreated,11373,opengenome,11373,True,
recreated_vs_opengenome,JBBPTL010000566.1:0-11370,shared_id_matching_sequence,recreated,11370,opengenome,11370,True,
recreated_vs_opengenome,JBBPTL010000567.1:0-11363,shared_id_matching_sequence,recreated,11363,opengenome,11363,True,
recreated_vs_opengenome,JBBPTL010000571.1:0-11327,shared_id_matching_sequence,recreated,11327,opengenome,11327,True,
recreated_vs_opengenome,JBBPTL010000573.1:0-11319,shared_id_matching_sequence,recreated,11319,opengenome,11319,True,
recreated_vs_opengenome,JBBPTL010000574.1:0-11318,shared_id_matching_sequence,recreated,11318,opengenome,11318,True,
recreated_vs_opengenome,JBBPTL010000578.1:0-11284,shared_id_matching_sequence,recreated,11284,opengenome,11284,True,
recreated_vs_opengenome,JBBPTL010000583.1:0-11189,shared_id_matching_sequence,recreated,11189,opengenome,11189,True,
recreated_vs_opengenome,JBBPTL010000586.1:0-11160,shared_id_matching_sequence,recreated,11160,opengenome,11160,True,
recreated_vs_opengenome,JBBPTL010000587.1:0-11143,shared_id_matching_sequence,recreated,11143,opengenome,11143,True,
recreated_vs_opengenome,JBBPTL010000589.1:0-11141,shared_id_matching_sequence,recreated,11141,opengenome,11141,True,
recreated_vs_opengenome,JBBPTL010000590.1:0-11134,shared_id_matching_sequence,recreated,11134,opengenome,11134,True,
recreated_vs_opengenome,JBBPTL010000595.1:0-11070,shared_id_matching_sequence,recreated,11070,opengenome,11070,True,
recreated_vs_opengenome,JBBPTL010000597.1:0-11046,shared_id_matching_sequence,recreated,11046,opengenome,11046,True,
recreated_vs_opengenome,JBBPTL010000598.1:0-11035,shared_id_matching_sequence,recreated,11035,opengenome,11035,True,
recreated_vs_opengenome,JBBPTL010000601.1:0-11021,shared_id_matching_sequence,recreated,11021,opengenome,11021,True,
recreated_vs_opengenome,JBBPTL010000604.1:0-10967,shared_id_matching_sequence,recreated,10967,opengenome,10967,True,
recreated_vs_opengenome,JBBPTL010000609.1:0-10917,shared_id_matching_sequence,recreated,10917,opengenome,10917,True,
recreated_vs_opengenome,JBBPTL010000611.1:0-10916,shared_id_matching_sequence,recreated,10916,opengenome,10916,True,
recreated_vs_opengenome,JBBPTL010000612.1:0-10916,shared_id_matching_sequence,recreated,10916,opengenome,10916,True,
recreated_vs_opengenome,JBBPTL010000613.1:0-10914,shared_id_matching_sequence,recreated,10914,opengenome,10914,True,
recreated_vs_opengenome,JBBPTL010000614.1:0-10877,shared_id_matching_sequence,recreated,10877,opengenome,10877,True,
recreated_vs_opengenome,JBBPTL010000615.1:0-10873,shared_id_matching_sequence,recreated,10873,opengenome,10873,True,
recreated_vs_opengenome,JBBPTL010000617.1:0-10865,shared_id_matching_sequence,recreated,10865,opengenome,10865,True,
recreated_vs_opengenome,JBBPTL010000618.1:0-10859,shared_id_matching_sequence,recreated,10859,opengenome,10859,True,
recreated_vs_opengenome,JBBPTL010000619.1:0-10854,shared_id_matching_sequence,recreated,10854,opengenome,10854,True,
recreated_vs_opengenome,JBBPTL010000620.1:0-10834,shared_id_matching_sequence,recreated,10834,opengenome,10834,True,
recreated_vs_opengenome,JBBPTL010000622.1:0-10802,shared_id_matching_sequence,recreated,10802,opengenome,10802,True,
recreated_vs_opengenome,JBBPTL010000623.1:0-10785,shared_id_matching_sequence,recreated,10785,opengenome,10785,True,
recreated_vs_opengenome,JBBPTL010000624.1:0-10771,shared_id_matching_sequence,recreated,10771,opengenome,10771,True,
recreated_vs_opengenome,JBBPTL010000625.1:0-10754,shared_id_matching_sequence,recreated,10754,opengenome,10754,True,
recreated_vs_opengenome,JBBPTL010000626.1:0-10744,shared_id_matching_sequence,recreated,10744,opengenome,10744,True,
recreated_vs_opengenome,JBBPTL010000628.1:0-10727,shared_id_matching_sequence,recreated,10727,opengenome,10727,True,
recreated_vs_opengenome,JBBPTL010000630.1:0-10717,shared_id_matching_sequence,recreated,10717,opengenome,10717,True,
recreated_vs_opengenome,JBBPTL010000632.1:0-10702,shared_id_matching_sequence,recreated,10702,opengenome,10702,True,
recreated_vs_opengenome,JBBPTL010000634.1:0-10684,shared_id_matching_sequence,recreated,10684,opengenome,10684,True,
recreated_vs_opengenome,JBBPTL010000638.1:0-10665,shared_id_matching_sequence,recreated,10665,opengenome,10665,True,
recreated_vs_opengenome,JBBPTL010000641.1:0-10642,shared_id_matching_sequence,recreated,10642,opengenome,10642,True,
recreated_vs_opengenome,JBBPTL010000642.1:0-10628,shared_id_matching_sequence,recreated,10628,opengenome,10628,True,
recreated_vs_opengenome,JBBPTL010000644.1:0-10614,shared_id_matching_sequence,recreated,10614,opengenome,10614,True,
recreated_vs_opengenome,JBBPTL010000645.1:0-10605,shared_id_matching_sequence,recreated,10605,opengenome,10605,True,
recreated_vs_opengenome,JBBPTL010000647.1:0-10596,shared_id_matching_sequence,recreated,10596,opengenome,10596,True,
recreated_vs_opengenome,JBBPTL010000649.1:0-10565,shared_id_matching_sequence,recreated,10565,opengenome,10565,True,
recreated_vs_opengenome,JBBPTL010000650.1:0-10554,shared_id_matching_sequence,recreated,10554,opengenome,10554,True,
recreated_vs_opengenome,JBBPTL010000651.1:0-10548,shared_id_matching_sequence,recreated,10548,opengenome,10548,True,
recreated_vs_opengenome,JBBPTL010000652.1:0-10547,shared_id_matching_sequence,recreated,10547,opengenome,10547,True,
recreated_vs_opengenome,JBBPTL010000653.1:0-10544,shared_id_matching_sequence,recreated,10544,opengenome,10544,True,
recreated_vs_opengenome,JBBPTL010000656.1:0-10502,shared_id_matching_sequence,recreated,10502,opengenome,10502,True,
recreated_vs_opengenome,JBBPTL010000662.1:0-10470,shared_id_matching_sequence,recreated,10470,opengenome,10470,True,
recreated_vs_opengenome,JBBPTL010000664.1:0-10448,shared_id_matching_sequence,recreated,10448,opengenome,10448,True,
recreated_vs_opengenome,JBBPTL010000666.1:0-10442,shared_id_matching_sequence,recreated,10442,opengenome,10442,True,
recreated_vs_opengenome,JBBPTL010000668.1:0-10433,shared_id_matching_sequence,recreated,10433,opengenome,10433,True,
recreated_vs_opengenome,JBBPTL010000670.1:0-10400,shared_id_matching_sequence,recreated,10400,opengenome,10400,True,
recreated_vs_opengenome,JBBPTL010000671.1:0-10396,shared_id_matching_sequence,recreated,10396,opengenome,10396,True,
recreated_vs_opengenome,JBBPTL010000672.1:0-10388,shared_id_matching_sequence,recreated,10388,opengenome,10388,True,
recreated_vs_opengenome,JBBPTL010000673.1:0-10382,shared_id_matching_sequence,recreated,10382,opengenome,10382,True,
recreated_vs_opengenome,JBBPTL010000674.1:0-10379,shared_id_matching_sequence,recreated,10379,opengenome,10379,True,
recreated_vs_opengenome,JBBPTL010000675.1:0-10352,shared_id_matching_sequence,recreated,10352,opengenome,10352,True,
recreated_vs_opengenome,JBBPTL010000678.1:0-10318,shared_id_matching_sequence,recreated,10318,opengenome,10318,True,
recreated_vs_opengenome,JBBPTL010000679.1:0-10311,shared_id_matching_sequence,recreated,10311,opengenome,10311,True,
recreated_vs_opengenome,JBBPTL010000681.1:0-10275,shared_id_matching_sequence,recreated,10275,opengenome,10275,True,
recreated_vs_opengenome,JBBPTL010000683.1:0-10264,shared_id_matching_sequence,recreated,10264,opengenome,10264,True,
recreated_vs_opengenome,JBBPTL010000684.1:0-10251,shared_id_matching_sequence,recreated,10251,opengenome,10251,True,
recreated_vs_opengenome,JBBPTL010000688.1:0-10223,shared_id_matching_sequence,recreated,10223,opengenome,10223,True,
recreated_vs_opengenome,JBBPTL010000689.1:0-10218,shared_id_matching_sequence,recreated,10218,opengenome,10218,True,
recreated_vs_opengenome,JBBPTL010000690.1:0-10214,shared_id_matching_sequence,recreated,10214,opengenome,10214,True,
recreated_vs_opengenome,JBBPTL010000691.1:0-10209,shared_id_matching_sequence,recreated,10209,opengenome,10209,True,
recreated_vs_opengenome,JBBPTL010000694.1:0-10194,shared_id_matching_sequence,recreated,10194,opengenome,10194,True,
recreated_vs_opengenome,JBBPTL010000696.1:0-10180,shared_id_matching_sequence,recreated,10180,opengenome,10180,True,
recreated_vs_opengenome,JBBPTL010000697.1:0-10180,shared_id_matching_sequence,recreated,10180,opengenome,10180,True,
recreated_vs_opengenome,JBBPTL010000698.1:0-10173,shared_id_matching_sequence,recreated,10173,opengenome,10173,True,
recreated_vs_opengenome,JBBPTL010000699.1:0-10168,shared_id_matching_sequence,recreated,10168,opengenome,10168,True,
recreated_vs_opengenome,JBBPTL010000701.1:0-10146,shared_id_matching_sequence,recreated,10146,opengenome,10146,True,
recreated_vs_opengenome,JBBPTL010000703.1:0-10139,shared_id_matching_sequence,recreated,10139,opengenome,10139,True,
recreated_vs_opengenome,JBBPTL010000704.1:0-10138,shared_id_matching_sequence,recreated,10138,opengenome,10138,True,
recreated_vs_opengenome,JBBPTL010000705.1:0-10129,shared_id_matching_sequence,recreated,10129,opengenome,10129,True,
recreated_vs_opengenome,JBBPTL010000706.1:0-10117,shared_id_matching_sequence,recreated,10117,opengenome,10117,True,
recreated_vs_opengenome,JBBPTL010000708.1:0-10111,shared_id_matching_sequence,recreated,10111,opengenome,10111,True,
recreated_vs_opengenome,JBBPTL010000709.1:0-10105,shared_id_matching_sequence,recreated,10105,opengenome,10105,True,
recreated_vs_opengenome,JBBPTL010000710.1:0-10097,shared_id_matching_sequence,recreated,10097,opengenome,10097,True,
recreated_vs_opengenome,JBBPTL010000711.1:0-10096,shared_id_matching_sequence,recreated,10096,opengenome,10096,True,
recreated_vs_opengenome,JBBPTL010000716.1:0-10066,shared_id_matching_sequence,recreated,10066,opengenome,10066,True,
recreated_vs_opengenome,JBBPTL010000717.1:0-10057,shared_id_matching_sequence,recreated,10057,opengenome,10057,True,
recreated_vs_opengenome,JBBPTL010000718.1:0-10053,shared_id_matching_sequence,recreated,10053,opengenome,10053,True,
recreated_vs_opengenome,JBBPTL010000720.1:0-10026,shared_id_matching_sequence,recreated,10026,opengenome,10026,True,
recreated_vs_opengenome,JBBPTL010000721.1:0-10022,shared_id_matching_sequence,recreated,10022,opengenome,10022,True,
recreated_vs_opengenome,JBBPTL010000722.1:0-10021,shared_id_matching_sequence,recreated,10021,opengenome,10021,True,
recreated_vs_opengenome,JBBPTL010000723.1:0-10013,shared_id_matching_sequence,recreated,10013,opengenome,10013,True,
